constructorResultados,corrida_Id,constructor_Id,pontos
4765,399,49,0
4766,399,45,0
4767,399,33,0
4768,399,27,0
4769,400,3,12
4770,400,1,10
4771,400,32,2
4772,400,33,1
4773,400,25,0
4774,400,21,0
4775,400,49,0
4776,400,37,0
4777,400,34,0
4778,400,18,0
4779,400,6,0
4780,400,22,0
4781,400,27,0
4782,400,39,0
4783,400,42,0
4784,400,45,0
4785,401,3,15
4786,401,34,4
4787,401,21,3
4788,401,22,2
4789,401,33,1
4790,401,25,0
4791,401,32,0
4792,401,37,0
4793,401,45,0
4794,401,27,0
4795,401,18,0
4796,401,6,0
4797,401,49,0
4798,401,1,0
4799,402,6,12
4800,402,32,7
4801,402,1,4
4802,402,22,2
4803,402,25,0
4804,402,21,0
4805,402,34,0
4806,402,27,0
4807,402,33,0
4808,402,3,0
4809,402,45,0
4810,402,39,0
4811,402,18,0
4812,402,49,0
4813,402,37,0
4814,403,6,15
4815,403,22,4
4816,403,25,3
4817,403,33,0
4818,403,39,1
4819,403,49,0
4820,403,34,0
4821,403,3,0
4822,403,32,0
4823,403,37,0
4824,403,1,0
4825,403,21,0
4826,403,18,0
4827,403,27,0
4828,403,45,0
4829,404,3,9
4830,404,32,6
4831,404,27,7
4832,404,25,2
4833,404,22,1
4834,404,34,0
4835,404,21,0
4836,404,6,0
4837,404,1,0
4838,404,45,0
4839,404,26,0
4840,404,49,0
4841,404,18,0
4842,405,32,9
4843,405,3,6
4844,405,1,7
4845,405,22,3
4846,405,21,0
4847,405,26,0
4848,405,25,0
4849,405,27,0
4850,405,34,0
4851,405,6,0
4852,405,45,0
4853,405,18,0
4854,405,49,0
4855,406,1,11
4856,406,3,6
4857,406,22,4
4858,406,6,3
4859,406,34,1
4860,406,21,0
4861,406,25,0
4862,406,45,0
4863,406,27,0
4864,406,49,0
4865,406,26,0
4866,406,18,0
4867,406,32,0
4868,407,1,15
4869,407,32,4
4870,407,3,3
4871,407,27,3
4872,407,21,0
4873,407,6,0
4874,407,25,0
4875,407,49,0
4876,407,26,0
4877,407,22,0
4878,407,34,0
4879,407,45,0
4880,407,18,0
4881,408,3,9
4882,408,32,6
4883,408,6,7
4884,408,27,2
4885,408,1,1
4886,408,22,0
4887,408,34,0
4888,408,21,0
4889,408,26,0
4890,408,25,0
4891,408,49,0
4892,408,18,0
4893,408,45,0
4894,409,3,13
4895,409,1,9
4896,409,32,2
4897,409,27,1
4898,409,6,0
4899,409,25,0
4900,409,26,0
4901,409,49,0
4902,409,34,0
4903,409,45,0
4904,409,18,0
4905,409,21,0
4906,409,22,0
4907,410,32,9
4908,410,27,6
4909,410,1,4
4910,410,6,3
4911,410,3,2
4912,410,34,1
4913,410,49,0
4914,410,25,0
4915,410,21,0
4916,410,18,0
4917,410,22,0
4918,410,26,0
4919,410,45,0
4920,411,3,13
4921,411,1,9
4922,411,27,3
4923,411,34,0
4924,411,6,0
4925,411,25,0
4926,411,21,0
4927,411,26,0
4928,411,32,0
4929,411,49,0
4930,411,45,0
4931,411,22,0
4932,411,18,0
4933,412,3,15
4934,412,1,4
4935,412,27,3
4936,412,25,3
4937,412,32,0
4938,412,34,0
4939,412,49,0
4940,412,21,0
4941,412,26,0
4942,412,6,0
4943,412,18,0
4944,412,22,0
4945,412,45,0
4946,413,3,13
4947,413,32,6
4948,413,27,3
4949,413,1,3
4950,413,34,0
4951,413,26,0
4952,413,22,0
4953,413,6,0
4954,413,45,0
4955,413,21,0
4956,413,49,0
4957,413,25,0
4958,413,18,0
4959,414,3,13
4960,414,32,8
4961,414,6,3
4962,414,25,1
4963,414,26,0
4964,414,27,0
4965,414,49,0
4966,414,22,0
4967,414,21,0
4968,414,1,0
4969,414,18,0
4970,414,34,0
4971,414,45,0
4972,415,1,9
4973,415,6,10
4974,415,26,5
4975,415,21,1
4976,415,22,0
4977,415,49,0
4978,415,27,0
4979,415,45,0
4980,415,3,0
4981,415,18,0
4982,415,32,0
4983,415,25,0
4984,415,34,0
4985,416,3,15
4986,416,6,4
4987,416,1,3
4988,416,22,2
4989,416,26,1
4990,416,21,0
4991,416,25,0
4992,416,45,0
4993,416,18,0
4994,416,39,0
4995,416,27,0
4996,416,49,0
4997,416,32,0
4998,416,34,0
4999,417,3,13
5000,417,1,6
5001,417,32,3
5002,417,6,3
5003,417,27,0
5004,417,22,0
5005,417,21,0
5006,417,49,0
5007,417,45,0
5008,417,34,0
5009,417,26,0
5010,417,18,0
5011,417,25,0
5012,417,39,0
5013,418,22,9
5014,418,1,6
5015,418,32,4
5016,418,3,5
5017,418,27,1
5018,418,21,0
5019,418,18,0
5020,418,49,0
5021,418,25,0
5022,418,6,0
5023,418,34,0
5024,418,45,0
5025,418,26,0
5026,419,1,9
5027,419,3,6
5028,419,6,4
5029,419,25,5
5030,419,32,1
5031,419,27,0
5032,419,49,0
5033,419,22,0
5034,419,26,0
5035,419,34,0
5036,419,45,0
5037,419,21,0
5038,419,18,0
5039,420,1,9
5040,420,6,9
5041,420,32,4
5042,420,4,2
5043,420,27,1
5044,420,25,0
5045,420,50,0
5046,420,21,0
5047,420,45,0
5048,420,51,0
5049,420,18,0
5050,420,3,0
5051,420,34,0
5052,420,52,0
5053,421,32,12
5054,421,6,6
5055,421,4,4
5056,421,3,2
5057,421,25,1
5058,421,45,0
5059,421,50,0
5060,421,1,0
5061,421,51,0
5062,421,27,0
5063,421,34,0
5064,421,21,0
5065,421,52,0
5066,421,18,0
5067,421,49,0
5068,422,32,9
5069,422,21,6
5070,422,4,4
5071,422,1,3
5072,422,3,2
5073,422,6,1
5074,422,34,0
5075,422,25,0
5076,422,51,0
5077,422,45,0
5078,422,50,0
5079,422,27,0
5080,422,18,0
5081,422,52,0
5082,422,49,0
5083,423,1,9
5084,423,6,6
5085,423,32,4
5086,423,27,4
5087,423,4,2
5088,423,3,0
5089,423,21,0
5090,423,25,0
5091,423,49,0
5092,423,51,0
5093,423,34,0
5094,423,53,0
5095,423,45,0
5096,423,50,0
5097,424,6,15
5098,424,1,4
5099,424,3,4
5100,424,32,2
5101,424,4,0
5102,424,27,0
5103,424,21,0
5104,424,51,0
5105,424,25,0
5106,424,34,0
5107,424,18,0
5108,424,45,0
5109,424,50,0
5110,424,53,0
5111,425,3,9
5112,425,6,10
5113,425,25,3
5114,425,32,2
5115,425,34,1
5116,425,21,0
5117,425,51,0
5118,425,27,0
5119,425,50,0
5120,425,1,0
5121,425,4,0
5122,425,18,0
5123,425,53,0
5124,425,45,0
5125,426,34,9
5126,426,3,6
5127,426,1,4
5128,426,6,3
5129,426,32,2
5130,426,4,1
5131,426,21,0
5132,426,51,0
5133,426,50,0
5134,426,25,0
5135,426,53,0
5136,426,45,0
5137,426,18,0
5138,426,49,0
5139,426,27,0
5140,427,1,9
5141,427,6,6
5142,427,27,4
5143,427,34,4
5144,427,4,2
5145,427,25,0
5146,427,21,0
5147,427,51,0
5148,427,32,0
5149,427,18,0
5150,427,50,0
5151,427,3,0
5152,427,49,0
5153,427,53,0
5154,427,45,0
5155,428,6,9
5156,428,1,8
5157,428,27,4
5158,428,21,3
5159,428,3,1
5160,428,25,0
5161,428,18,0
5162,428,51,0
5163,428,32,0
5164,428,45,0
5165,428,53,0
5166,428,4,0
5167,428,34,0
5168,428,50,0
5169,428,49,0
5170,429,1,9
5171,429,32,8
5172,429,6,7
5173,429,34,1
5174,429,25,0
5175,429,21,0
5176,429,45,0
5177,429,4,0
5178,429,27,0
5179,429,18,0
5180,429,53,0
5181,429,50,0
5182,429,3,0
5183,429,51,0
5184,429,49,0
5185,430,1,15
5186,430,32,6
5187,430,6,3
5188,430,3,1
5189,430,25,0
5190,430,34,0
5191,430,21,0
5192,430,45,0
5193,430,50,0
5194,430,4,0
5195,430,27,0
5196,430,53,0
5197,430,49,0
5198,430,18,0
5199,430,51,0
5200,431,1,9
5201,431,34,9
5202,431,32,5
5203,431,6,2
5204,431,4,0
5205,431,25,0
5206,431,21,0
5207,431,27,0
5208,431,3,0
5209,431,53,0
5210,431,51,0
5211,431,45,0
5212,431,50,0
5213,431,26,0
5214,431,18,0
5215,432,32,9
5216,432,3,9
5217,432,1,4
5218,432,34,2
5219,432,4,1
5220,432,21,0
5221,432,27,0
5222,432,18,0
5223,432,25,0
5224,432,45,0
5225,432,51,0
5226,432,53,0
5227,432,49,0
5228,432,50,0
5229,432,6,0
5230,433,3,13
5231,433,32,8
5232,433,1,3
5233,433,21,1
5234,433,27,0
5235,433,51,0
5236,433,4,0
5237,433,34,0
5238,433,6,0
5239,433,49,0
5240,433,25,0
5241,433,53,0
5242,433,50,0
5243,433,26,0
5244,433,18,0
5245,434,3,15
5246,434,1,4
5247,434,6,3
5248,434,21,3
5249,434,25,0
5250,434,32,0
5251,434,18,0
5252,434,34,0
5253,434,53,0
5254,434,45,0
5255,434,51,0
5256,434,26,0
5257,435,3,9
5258,435,27,10
5259,435,25,3
5260,435,6,2
5261,435,21,1
5262,435,45,0
5263,435,18,0
5264,435,32,0
5265,435,1,0
5266,435,4,0
5267,435,34,0
5268,435,51,0
5269,435,53,0
5270,435,26,0
5271,436,1,9
5272,436,3,6
5273,436,32,4
5274,436,51,3
5275,436,4,2
5276,436,21,1
5277,436,50,0
5278,436,25,0
5279,436,27,0
5280,436,34,0
5281,436,6,0
5282,436,45,0
5283,436,53,0
5284,436,52,0
5285,436,54,0
5286,437,1,15
5287,437,4,4
5288,437,51,3
5289,437,27,2
5290,437,53,1
5291,437,32,0
5292,437,52,0
5293,437,21,0
5294,437,6,0
5295,437,25,0
5296,437,3,0
5297,437,54,0
5298,437,34,0
5299,437,50,0
5300,437,45,0
5301,438,6,13
5302,438,4,6
5303,438,3,3
5304,438,32,2
5305,438,53,1
5306,438,21,0
5307,438,34,0
5308,438,50,0
5309,438,25,0
5310,438,52,0
5311,438,27,0
5312,438,54,0
5313,438,1,0
5314,438,51,0
5315,438,45,0
5316,439,1,9
5317,439,6,6
5318,439,32,4
5319,439,4,3
5320,439,21,2
5321,439,27,1
5322,439,51,0
5323,439,52,0
5324,439,50,0
5325,439,25,0
5326,439,53,0
5327,439,34,0
5328,439,45,0
5329,439,54,0
5330,439,3,0
5331,440,1,9
5332,440,4,6
5333,440,32,6
5334,440,6,3
5335,440,3,1
5336,440,34,0
5337,440,27,0
5338,440,21,0
5339,440,45,0
5340,440,50,0
5341,440,25,0
5342,440,52,0
5343,440,51,0
5344,440,53,0
5345,440,54,0
5346,441,1,4.5
5347,441,53,3
5348,441,6,2.5
5349,441,3,1.5
5350,441,32,1
5351,441,45,0
5352,441,25,0
5353,441,51,0
5354,441,54,0
5355,441,34,0
5356,441,27,0
5357,441,4,0
5358,441,21,0
5359,441,50,0
5360,441,52,0
5361,442,34,9
5362,442,1,10
5363,442,32,4
5364,442,6,2
5365,442,53,0
5366,442,54,0
5367,442,50,0
5368,442,51,0
5369,442,25,0
5370,442,21,0
5371,442,4,0
5372,442,52,0
5373,442,27,0
5374,442,3,0
5375,442,45,0
5376,443,34,13
5377,443,32,6
5378,443,1,3
5379,443,3,2
5380,443,25,0
5381,443,6,0
5382,443,4,0
5383,443,50,0
5384,443,21,0
5385,443,27,0
5386,443,53,0
5387,443,51,0
5388,443,45,0
5389,443,54,0
5390,443,52,0
5391,444,3,12
5392,444,6,6
5393,444,32,5
5394,444,45,2
5395,444,34,0
5396,444,54,0
5397,444,1,0
5398,444,21,0
5399,444,53,0
5400,444,50,0
5401,444,4,0
5402,444,27,0
5403,444,52,0
5404,444,51,0
5405,444,25,0
5406,445,1,9
5407,445,4,6
5408,445,53,4
5409,445,32,3
5410,445,6,3
5411,445,34,0
5412,445,45,0
5413,445,27,0
5414,445,21,0
5415,445,51,0
5416,445,25,0
5417,445,52,0
5418,445,3,0
5419,445,50,0
5420,445,54,0
5421,446,1,15
5422,446,4,6
5423,446,32,3
5424,446,6,1
5425,446,27,0
5426,446,52,0
5427,446,25,0
5428,446,54,0
5429,446,51,0
5430,446,34,0
5431,446,45,0
5432,446,50,0
5433,446,3,0
5434,446,21,0
5435,446,53,0
5436,447,1,9
5437,447,34,9
5438,447,6,4
5439,447,21,3
5440,447,27,0
5441,447,50,0
5442,447,51,0
5443,447,54,0
5444,447,4,0
5445,447,53,0
5446,447,32,0
5447,447,52,0
5448,447,3,0
5449,447,45,0
5450,447,25,0
5451,448,1,15
5452,448,32,7
5453,448,34,2
5454,448,4,1
5455,448,27,0
5456,448,3,0
5457,448,50,0
5458,448,6,0
5459,448,45,0
5460,448,51,0
5461,448,25,0
5462,448,21,0
5463,448,52,0
5464,448,54,0
5465,448,53,0
5466,449,1,9
5467,449,6,6
5468,449,51,4
5469,449,53,3
5470,449,45,0
5471,449,54,0
5472,449,52,0
5473,449,21,0
5474,449,4,0
5475,449,34,0
5476,449,50,0
5477,449,32,0
5478,449,3,0
5479,449,27,0
5480,450,1,12
5481,450,6,8
5482,450,34,4
5483,450,51,1
5484,450,27,0
5485,450,52,0
5486,450,21,0
5487,450,4,0
5488,450,45,0
5489,450,32,0
5490,450,50,0
5491,450,3,0
5492,450,53,0
5493,450,54,0
5494,451,1,15
5495,451,53,4
5496,451,6,3
5497,451,32,2
5498,451,34,1
5499,451,4,0
5500,451,51,0
5501,451,27,0
5502,451,54,0
5503,451,3,0
5504,451,52,0
5505,451,45,0
5506,451,21,0
5507,451,50,0
5508,452,34,9
5509,452,1,4
5510,452,3,3
5511,452,6,2
5512,452,21,1
5513,452,4,0
5514,452,53,0
5515,452,25,0
5516,452,32,0
5517,452,55,0
5518,452,50,0
5519,452,54,0
5520,452,27,0
5521,452,51,0
5522,452,45,0
5523,453,1,15
5524,453,6,4
5525,453,3,3
5526,453,21,2
5527,453,55,1
5528,453,27,0
5529,453,25,0
5530,453,34,0
5531,453,4,0
5532,453,32,0
5533,453,51,0
5534,453,53,0
5535,453,50,0
5536,453,54,0
5537,453,45,0
5538,454,4,13
5539,454,34,6
5540,454,6,3
5541,454,3,3
5542,454,25,0
5543,454,27,0
5544,454,21,0
5545,454,55,0
5546,454,51,0
5547,454,53,0
5548,454,45,0
5549,454,54,0
5550,454,1,0
5551,454,32,0
5552,454,50,0
5553,455,6,13
5554,455,4,6
5555,455,3,3
5556,455,1,2
5557,455,21,1
5558,455,27,0
5559,455,51,0
5560,455,54,0
5561,455,32,0
5562,455,34,0
5563,455,25,0
5564,455,53,0
5565,455,45,0
5566,455,55,0
5567,455,50,0
5568,456,3,9
5569,456,34,6
5570,456,4,4
5571,456,6,3
5572,456,25,2
5573,456,51,1
5574,456,21,0
5575,456,53,0
5576,456,32,0
5577,456,27,0
5578,456,54,0
5579,456,1,0
5580,456,45,0
5581,456,50,0
5582,456,55,0
5583,457,4,13
5584,457,6,6
5585,457,34,3
5586,457,3,3
5587,457,53,0
5588,457,32,0
5589,457,55,0
5590,457,21,0
5591,457,25,0
5592,457,27,0
5593,457,1,0
5594,457,51,0
5595,457,45,0
5596,457,54,0
5597,457,50,0
5598,458,25,9
5599,458,3,8
5600,458,1,4
5601,458,34,3
5602,458,32,1
5603,458,21,0
5604,458,4,0
5605,458,53,0
5606,458,27,0
5607,458,51,0
5608,458,55,0
5609,458,6,0
5610,458,54,0
5611,458,45,0
5612,459,6,13
5613,459,4,8
5614,459,3,3
5615,459,1,1
5616,459,21,0
5617,459,25,0
5618,459,54,0
5619,459,51,0
5620,459,34,0
5621,459,53,0
5622,459,32,0
5623,459,27,0
5624,459,55,0
5625,459,45,0
5626,459,50,0
5627,460,4,9
5628,460,34,6
5629,460,6,6
5630,460,32,3
5631,460,1,1
5632,460,51,0
5633,460,27,0
5634,460,3,0
5635,460,25,0
5636,460,21,0
5637,460,55,0
5638,460,54,0
5639,460,45,0
5640,460,53,0
5641,460,52,0
5642,460,50,0
5643,461,6,9
5644,461,51,6
5645,461,34,4
5646,461,4,3
5647,461,1,2
5648,461,3,1
5649,461,21,0
5650,461,27,0
5651,461,55,0
5652,461,25,0
5653,461,45,0
5654,461,53,0
5655,461,52,0
5656,461,32,0
5657,461,50,0
5658,461,54,0
5659,462,4,12
5660,462,6,6
5661,462,34,4
5662,462,32,2
5663,462,1,1
5664,462,27,0
5665,462,3,0
5666,462,45,0
5667,462,52,0
5668,462,21,0
5669,462,54,0
5670,462,51,0
5671,462,55,0
5672,462,25,0
5673,462,53,0
5674,462,50,0
5675,463,6,15
5676,463,1,4
5677,463,53,3
5678,463,51,2
5679,463,25,1
5680,463,52,0
5681,463,21,0
5682,463,34,0
5683,463,27,0
5684,463,45,0
5685,463,55,0
5686,463,3,0
5687,463,54,0
5688,463,4,0
5689,463,32,0
5690,463,50,0
5691,464,34,9
5692,464,6,9
5693,464,4,4
5694,464,32,2
5695,464,53,1
5696,464,27,0
5697,464,21,0
5698,464,3,0
5699,464,55,0
5700,464,45,0
5701,464,25,0
5702,464,54,0
5703,464,1,0
5704,464,51,0
5705,464,52,0
5706,464,50,0
5707,465,34,9
5708,465,4,6
5709,465,32,4
5710,465,51,3
5711,465,53,3
5712,465,54,0
5713,465,6,0
5714,465,21,0
5715,465,55,0
5716,465,3,0
5717,465,52,0
5718,465,27,0
5719,465,25,0
5720,465,45,0
5721,465,1,0
5722,465,50,0
5723,466,34,13
5724,466,51,6
5725,466,53,3
5726,466,3,2
5727,466,4,1
5728,466,25,0
5729,466,21,0
5730,466,27,0
5731,466,1,0
5732,466,50,0
5733,466,32,0
5734,466,6,0
5735,466,45,0
5736,466,54,0
5737,467,4,13
5738,467,3,8
5739,467,1,4
5740,467,25,0
5741,467,32,0
5742,467,54,0
5743,467,51,0
5744,467,37,0
5745,467,55,0
5746,467,56,0
5747,467,6,0
5748,467,27,0
5749,467,53,0
5750,467,34,0
5751,467,45,0
5752,467,21,0
5753,467,57,0
5754,468,4,9
5755,468,1,6
5756,468,32,4
5757,468,25,3
5758,468,54,2
5759,468,6,1
5760,468,37,0
5761,468,45,0
5762,468,21,0
5763,468,34,0
5764,468,3,0
5765,468,56,0
5766,468,27,0
5767,468,51,0
5768,468,55,0
5769,468,53,0
5770,468,57,0
5771,469,1,10
5772,469,3,6
5773,469,34,4
5774,469,25,3
5775,469,32,2
5776,469,37,0
5777,469,6,0
5778,469,27,0
5779,469,51,0
5780,469,21,0
5781,469,57,0
5782,469,45,0
5783,469,55,0
5784,469,4,0
5785,469,54,0
5786,469,53,0
5787,469,56,0
5788,470,6,15
5789,470,25,4
5790,470,45,3
5791,470,54,2
5792,470,53,0
5793,470,4,0
5794,470,51,0
5795,471,1,9
5796,471,3,6
5797,471,27,4
5798,471,32,3
5799,471,34,2
5800,471,56,1
5801,471,21,0
5802,471,37,0
5803,471,4,0
5804,471,45,0
5805,471,51,0
5806,471,25,0
5807,471,53,0
5808,471,54,0
5809,471,6,0
5810,471,57,0
5811,471,55,0
5812,472,34,9
5813,472,6,6
5814,472,51,4
5815,472,32,5
5816,472,3,1
5817,472,4,0
5818,472,25,0
5819,472,21,0
5820,472,1,0
5821,472,54,0
5822,472,27,0
5823,472,55,0
5824,472,37,0
5825,472,53,0
5826,472,45,0
5827,472,57,0
5828,472,56,0
5829,473,1,9
5830,473,27,7
5831,473,6,4
5832,473,3,5
5833,473,37,0
5834,473,21,0
5835,473,25,0
5836,473,4,0
5837,473,56,0
5838,473,32,0
5839,473,51,0
5840,473,54,0
5841,473,57,0
5842,473,34,0
5843,473,45,0
5844,473,55,0
5845,474,34,15
5846,474,1,4
5847,474,32,3
5848,474,21,2
5849,474,51,1
5850,474,3,0
5851,474,6,0
5852,474,27,0
5853,474,37,0
5854,474,25,0
5855,474,4,0
5856,474,54,0
5857,474,57,0
5858,474,45,0
5859,474,55,0
5860,474,56,0
5861,475,6,9
5862,475,34,6
5863,475,3,6
5864,475,1,3
5865,475,21,1
5866,475,25,0
5867,475,51,0
5868,475,54,0
5869,475,45,0
5870,475,37,0
5871,475,55,0
5872,475,32,0
5873,475,4,0
5874,475,56,0
5875,475,53,0
5876,475,27,0
5877,475,57,0
5878,476,1,9
5879,476,6,10
5880,476,32,3
5881,476,3,2
5882,476,4,1
5883,476,51,0
5884,476,25,0
5885,476,21,0
5886,476,37,0
5887,476,27,0
5888,476,53,0
5889,476,34,0
5890,476,57,0
5891,476,45,0
5892,476,56,0
5893,476,54,0
5894,476,55,0
5895,477,4,15
5896,477,6,7
5897,477,3,2
5898,477,25,1
5899,477,1,0
5900,477,51,0
5901,477,54,0
5902,477,32,0
5903,477,21,0
5904,477,27,0
5905,477,53,0
5906,477,34,0
5907,477,37,0
5908,477,45,0
5909,477,55,0
5910,477,57,0
5911,478,6,9
5912,478,4,6
5913,478,3,4
5914,478,25,3
5915,478,51,2
5916,478,21,1
5917,478,57,0
5918,478,32,0
5919,478,53,0
5920,478,56,0
5921,478,1,0
5922,478,27,0
5923,478,37,0
5924,478,34,0
5925,478,54,0
5926,478,45,0
5927,478,55,0
5928,479,32,9
5929,479,3,6
5930,479,27,4
5931,479,6,3
5932,479,1,2
5933,479,21,1
5934,479,56,0
5935,479,4,0
5936,479,25,0
5937,479,34,0
5938,479,55,0
5939,479,54,0
5940,479,53,0
5941,479,57,0
5942,479,37,0
5943,479,51,0
5944,479,45,0
5945,480,3,9
5946,480,4,6
5947,480,1,4
5948,480,34,5
5949,480,32,1
5950,480,25,0
5951,480,51,0
5952,480,54,0
5953,480,21,0
5954,480,27,0
5955,480,45,0
5956,480,53,0
5957,480,37,0
5958,480,57,0
5959,480,6,0
5960,480,56,0
5961,480,55,0
5962,481,4,9
5963,481,6,10
5964,481,1,3
5965,481,25,2
5966,481,27,1
5967,481,32,0
5968,481,3,0
5969,481,54,0
5970,481,51,0
5971,481,56,0
5972,481,21,0
5973,481,57,0
5974,481,45,0
5975,481,34,0
5976,481,53,0
5977,481,37,0
5978,481,55,0
5979,482,25,9
5980,482,1,6
5981,482,27,4
5982,482,4,3
5983,482,3,3
5984,482,21,0
5985,482,51,0
5986,482,37,0
5987,482,54,0
5988,482,55,0
5989,482,53,0
5990,482,32,0
5991,482,6,0
5992,482,34,0
5993,482,57,0
5994,482,45,0
5995,482,56,0
5996,483,3,15
5997,483,34,4
5998,483,51,3
5999,483,25,2
6000,483,55,1
6001,483,56,0
6002,483,4,0
6003,483,57,0
6004,483,6,0
6005,483,27,0
6006,483,54,0
6007,483,21,0
6008,483,45,0
6009,483,32,0
6010,483,1,0
6011,483,37,0
6012,484,3,15
6013,484,21,4
6014,484,57,3
6015,484,32,2
6016,484,27,1
6017,484,1,0
6018,484,56,0
6019,484,55,0
6020,484,34,0
6021,484,25,0
6022,484,51,0
6023,484,6,0
6024,484,4,0
6025,484,54,0
6026,484,45,0
6027,484,37,0
6028,485,34,9
6029,485,3,9
6030,485,4,6
6031,485,32,1
6032,485,21,0
6033,485,51,0
6034,485,1,0
6035,485,54,0
6036,485,25,0
6037,485,6,0
6038,485,55,0
6039,485,56,0
6040,485,27,0
6041,485,57,0
6042,485,45,0
6043,485,37,0
6044,486,34,12
6045,486,21,6
6046,486,3,4
6047,486,6,2
6048,486,1,1
6049,486,4,0
6050,486,57,0
6051,486,55,0
6052,486,54,0
6053,486,27,0
6054,486,37,0
6055,486,25,0
6056,486,45,0
6057,486,51,0
6058,486,56,0
6059,486,53,0
6060,486,32,0
6061,487,3,9
6062,487,27,6
6063,487,32,6
6064,487,6,3
6065,487,25,1
6066,487,1,0
6067,487,51,0
6068,487,57,0
6069,487,45,0
6070,487,34,0
6071,487,56,0
6072,487,4,0
6073,487,21,0
6074,487,37,0
6075,487,54,0
6076,487,55,0
6077,487,53,0
6078,488,6,12
6079,488,3,6
6080,488,27,4
6081,488,25,2
6082,488,57,1
6083,488,55,0
6084,488,34,0
6085,488,1,0
6086,488,51,0
6087,488,4,0
6088,488,32,0
6089,488,21,0
6090,488,56,0
6091,488,45,0
6092,488,54,0
6093,488,37,0
6094,488,53,0
6095,489,6,9
6096,489,27,6
6097,489,1,4
6098,489,3,3
6099,489,32,3
6100,489,51,0
6101,489,4,0
6102,489,56,0
6103,489,55,0
6104,489,57,0
6105,489,37,0
6106,489,25,0
6107,489,34,0
6108,489,21,0
6109,489,45,0
6110,489,54,0
6111,489,53,0
6112,490,4,12
6113,490,1,6
6114,490,34,4
6115,490,6,2
6116,490,32,1
6117,490,51,0
6118,490,3,0
6119,490,55,0
6120,490,25,0
6121,490,21,0
6122,490,27,0
6123,490,37,0
6124,490,56,0
6125,490,57,0
6126,490,53,0
6127,490,54,0
6128,490,45,0
6129,491,1,9
6130,491,3,6
6131,491,27,4
6132,491,25,3
6133,491,34,2
6134,491,54,1
6135,491,37,0
6136,491,45,0
6137,491,4,0
6138,491,21,0
6139,491,55,0
6140,491,51,0
6141,491,56,0
6142,491,32,0
6143,491,6,0
6144,491,53,0
6145,491,57,0
6146,492,34,12
6147,492,4,6
6148,492,27,4
6149,492,25,2
6150,492,1,1
6151,492,32,0
6152,492,45,0
6153,492,51,0
6154,492,6,0
6155,492,3,0
6156,492,21,0
6157,492,55,0
6158,492,57,0
6159,492,54,0
6160,492,37,0
6161,492,56,0
6162,492,53,0
6163,493,27,9
6164,493,4,6
6165,493,34,4
6166,493,3,5
6167,493,1,1
6168,493,32,0
6169,493,6,0
6170,493,45,0
6171,493,37,0
6172,493,51,0
6173,493,54,0
6174,493,21,0
6175,493,57,0
6176,493,25,0
6177,493,55,0
6178,493,53,0
6179,494,4,9
6180,494,34,9
6181,494,3,4
6182,494,32,2
6183,494,57,1
6184,494,21,0
6185,494,55,0
6186,494,25,0
6187,494,54,0
6188,494,51,0
6189,494,1,0
6190,494,45,0
6191,494,27,0
6192,494,37,0
6193,494,6,0
6194,494,53,0
6195,494,56,0
6196,495,4,9
6197,495,3,10
6198,495,32,3
6199,495,6,2
6200,495,34,1
6201,495,1,0
6202,495,51,0
6203,495,45,0
6204,495,53,0
6205,495,37,0
6206,495,27,0
6207,495,21,0
6208,495,25,0
6209,495,57,0
6210,495,54,0
6211,495,55,0
6212,495,56,0
6213,496,27,9
6214,496,1,6
6215,496,6,4
6216,496,51,3
6217,496,34,2
6218,496,32,1
6219,496,37,0
6220,496,55,0
6221,496,3,0
6222,496,25,0
6223,496,4,0
6224,496,54,0
6225,496,45,0
6226,496,57,0
6227,496,21,0
6228,496,56,0
6229,496,53,0
6230,497,3,9
6231,497,4,6
6232,497,51,4
6233,497,32,3
6234,497,34,2
6235,497,27,1
6236,497,1,0
6237,497,6,0
6238,497,56,0
6239,497,21,0
6240,497,25,0
6241,497,57,0
6242,497,53,0
6243,497,55,0
6244,497,45,0
6245,497,54,0
6246,497,37,0
6247,498,3,9
6248,498,34,6
6249,498,56,4
6250,498,25,3
6251,498,51,2
6252,498,1,1
6253,498,6,0
6254,498,57,0
6255,498,27,0
6256,498,21,0
6257,498,54,0
6258,498,32,0
6259,498,4,0
6260,498,58,0
6261,498,45,0
6262,499,4,9
6263,499,32,6
6264,499,3,4
6265,499,27,3
6266,499,1,2
6267,499,21,1
6268,499,54,0
6269,499,34,0
6270,499,56,0
6271,499,25,0
6272,499,51,0
6273,499,6,0
6274,499,57,0
6275,499,58,0
6276,499,45,0
6277,500,4,9
6278,500,27,10
6279,500,34,3
6280,500,3,2
6281,500,21,1
6282,500,25,0
6283,500,56,0
6284,500,57,0
6285,500,1,0
6286,500,32,0
6287,500,58,0
6288,500,51,0
6289,500,6,0
6290,500,45,0
6291,500,54,0
6292,501,34,9
6293,501,21,6
6294,501,56,4
6295,501,1,3
6296,501,6,2
6297,501,27,1
6298,501,25,0
6299,501,4,0
6300,501,57,0
6301,501,51,0
6302,501,3,0
6303,501,45,0
6304,501,32,0
6305,501,54,0
6306,501,58,0
6307,502,27,9
6308,502,3,10
6309,502,4,3
6310,502,25,2
6311,502,6,1
6312,502,56,0
6313,502,32,0
6314,502,54,0
6315,502,1,0
6316,502,21,0
